sample,x,y,r
2895,99,79,NA
2896,100,81,NA
2897,99,79,NA
2898,100,81,NA
2899,99,79,NA
2900,100,81,NA
2901,99,79,NA
2902,100,81,NA
2903,99,79,NA
2904,100,81,NA
2905,99,79,NA
2906,100,81,NA
2907,99,79,NA
2908,100,81,NA
2909,99,79,NA
2910,100,81,NA
2911,99,79,NA
2912,100,81,NA
2913,99,79,NA
2914,100,81,NA
2915,99,79,NA
2916,100,81,NA
2917,99,79,NA
2918,100,81,NA
2919,99,79,NA
2920,100,81,NA
2921,99,79,NA
2922,100,81,NA
2923,99,79,NA
2924,100,81,NA
2925,99,79,NA
2926,100,81,NA
2927,99,79,NA
2928,100,81,NA
2929,99,79,NA
2930,100,81,NA
2931,99,79,NA
2932,100,81,NA
2933,99,79,NA
2934,100,81,NA
2935,99,79,NA
2936,100,81,NA
2937,99,79,NA
2938,100,81,NA
2939,99,79,NA
2940,100,81,NA
2941,99,79,NA
2942,100,81,NA
2943,99,79,NA
2944,100,81,NA
2945,99,79,NA
2946,100,81,NA
2947,99,79,NA
2948,100,81,NA
2949,99,79,NA
2950,100,81,NA
2951,99,79,NA
2952,100,81,NA
2953,99,79,NA
2954,100,81,NA
2955,99,79,NA
2956,100,81,NA
2957,99,79,NA
2958,100,81,NA
2959,99,79,NA
2960,100,81,NA
2961,99,79,NA
2962,100,81,NA
2963,99,79,NA
2964,100,81,NA
2965,99,79,NA
2966,100,81,NA
2967,99,79,NA
2968,100,81,NA
2969,99,79,NA
2970,100,81,NA
2971,99,79,NA
2972,100,81,NA
2973,99,79,NA
2974,100,81,NA
2975,99,79,NA
2976,100,81,NA
2977,99,79,NA
2978,100,81,NA
2979,99,79,NA
2980,100,81,NA
2981,97,79,NA
2982,96,81,NA
2983,95,79,NA
2984,96,81,NA
2985,93,79,NA
2986,100,81,NA
2987,95,79,NA
2988,94,81,NA
2989,93,79,NA
2990,94,81,NA
2991,93,79,NA
2992,94,81,NA
2993,93,79,NA
2994,94,81,NA
2995,93,79,NA
2996,94,81,NA
2997,93,79,NA
2998,94,81,NA
2999,93,81,NA
3000,94,79,NA
3001,93,81,NA
3002,94,79,NA
3003,93,81,NA
3004,94,79,NA
3005,93,81,NA
3006,94,79,NA
3007,93,81,NA
3008,94,79,NA
3009,93,81,NA
3010,94,79,NA
3011,93,81,NA
3012,94,79,NA
3013,93,81,NA
3014,94,79,NA
3015,93,81,NA
3016,94,79,NA
3017,93,81,NA
3018,94,79,NA
3019,93,81,NA
3020,0,0,NA
3021,0,0,NA
3022,0,0,NA
3023,0,0,NA
3024,0,0,NA
3025,0,0,NA
3026,0,0,NA
3027,0,0,NA
3028,92,81,NA
3029,91,79,NA
3030,92,81,NA
3031,93,79,NA
3032,92,79,NA
3033,91,79,NA
3034,92,79,NA
3035,91,79,NA
3036,92,79,NA
3037,91,79,NA
3038,92,81,NA
3039,0,0,NA
3040,0,0,NA
3041,0,0,NA
3042,0,0,NA
3043,0,0,NA
3044,0,0,NA
3045,0,0,NA
3046,0,0,NA
3047,91,81,NA
3048,92,79,NA
3049,91,81,NA
3050,92,79,NA
3051,91,81,NA
3052,92,79,NA
3053,91,81,NA
3054,92,79,NA
3055,91,81,NA
3056,92,81,NA
3057,91,79,NA
3058,92,81,NA
3059,91,79,NA
3060,92,81,NA
3061,93,79,NA
3062,92,81,NA
3063,91,79,NA
3064,92,81,NA
3065,91,79,NA
3066,92,81,NA
3067,91,79,NA
3068,92,81,NA
3069,91,79,NA
3070,92,81,NA
3071,91,79,NA
3072,92,81,NA
3073,91,79,NA
3074,92,81,NA
3075,91,79,NA
3076,92,81,NA
3077,91,79,NA
3078,92,81,NA
3079,91,79,NA
3080,92,81,NA
3081,91,79,NA
3082,92,81,NA
3083,91,79,NA
3084,92,81,NA
3085,91,79,NA
3086,92,81,NA
3087,91,79,NA
3088,92,81,NA
3089,91,79,NA
3090,92,81,NA
3091,91,79,NA
3092,92,79,NA
3093,91,81,NA
3094,0,0,NA
3095,0,0,NA
3096,0,0,NA
3097,0,0,NA
3098,0,0,NA
3099,0,0,NA
3100,0,0,NA
3101,0,0,NA
3102,0,0,NA
3103,90,81,NA
3104,89,81,NA
3105,90,79,NA
3106,89,81,NA
3107,90,79,NA
3108,89,81,NA
3109,90,79,NA
3110,89,81,NA
3111,90,79,NA
3112,89,81,NA
3113,90,79,NA
3114,89,81,NA
3115,90,79,NA
3116,91,81,NA
3117,92,79,NA
3118,91,81,NA
3119,92,79,NA
3120,91,81,NA
3121,92,79,NA
3122,91,81,NA
3123,92,79,NA
3124,91,81,NA
3125,92,79,NA
3126,91,81,NA
3127,92,79,NA
3128,91,81,NA
3129,92,79,NA
3130,91,81,NA
3131,92,79,NA
3132,91,81,NA
3133,92,79,NA
3134,91,81,NA
3135,92,79,NA
3136,91,81,NA
3137,92,79,NA
3138,91,81,NA
3139,92,79,NA
3140,91,81,NA
3141,92,79,NA
3142,91,81,NA
3143,92,79,NA
3144,91,81,NA
3145,92,79,NA
3146,91,81,NA
3147,92,79,NA
3148,91,81,NA
3149,92,79,NA
3150,91,81,NA
3151,92,79,NA
3152,91,81,NA
3153,92,79,NA
3154,91,81,NA
3155,92,79,NA
3156,91,81,NA
3157,92,79,NA
3158,91,81,NA
3159,92,79,NA
3160,91,81,NA
3161,92,79,NA
3162,91,81,NA
3163,92,79,NA
3164,91,81,NA
3165,92,79,NA
3166,91,83,NA
3167,0,0,NA
3168,0,0,NA
3169,0,0,NA
3170,0,0,NA
3171,0,0,NA
3172,0,0,NA
3173,0,0,NA
3174,0,0,NA
3175,0,0,NA
3176,90,83,NA
3177,89,83,NA
3178,90,83,NA
3179,89,81,NA
3180,90,79,NA
3181,89,81,NA
3182,90,79,NA
3183,89,81,NA
3184,90,79,NA
3185,89,81,NA
3186,90,79,NA
3187,89,81,NA
3188,90,79,NA
3189,89,81,NA
3190,90,79,NA
3191,89,81,NA
3192,90,79,NA
3193,89,81,NA
3194,90,79,NA
3195,89,81,NA
3196,90,79,NA
3197,89,81,NA
3198,90,79,NA
3199,89,81,NA
3200,90,79,NA
3201,89,81,NA
3202,90,79,NA
3203,89,81,NA
3204,90,79,NA
3205,89,81,NA
3206,90,79,NA
3207,89,81,NA
3208,90,79,NA
3209,89,81,NA
3210,90,79,NA
3211,91,81,NA
3212,92,79,NA
3213,91,81,NA
3214,92,79,NA
3215,91,81,NA
3216,92,79,NA
3217,91,81,NA
3218,92,79,NA
3219,91,81,NA
3220,92,79,NA
3221,91,79,NA
3222,92,81,NA
3223,91,79,NA
3224,92,81,NA
3225,91,79,NA
3226,92,81,NA
3227,91,79,NA
3228,92,81,NA
3229,91,79,NA
3230,92,81,NA
3231,91,79,NA
3232,92,81,NA
3233,91,79,NA
3234,92,81,NA
3235,91,79,NA
3236,92,81,NA
3237,91,79,NA
3238,92,81,NA
3239,91,79,NA
3240,92,81,NA
3241,91,81,NA
3242,0,0,NA
3243,0,0,NA
3244,0,0,NA
3245,0,0,NA
3246,0,0,NA
3247,0,0,NA
3248,0,0,NA
3249,0,0,NA
3250,90,81,NA
3251,89,81,NA
3252,90,81,NA
3253,89,81,NA
3254,90,81,NA
3255,89,79,NA
3256,90,81,NA
3257,89,79,NA
3258,90,81,NA
3259,89,79,NA
3260,90,81,NA
3261,89,79,NA
3262,90,81,NA
3263,91,79,NA
3264,92,81,NA
3265,91,79,NA
3266,92,81,NA
3267,91,79,NA
3268,92,81,NA
3269,91,79,NA
3270,92,81,NA
3271,91,79,NA
3272,92,81,NA
3273,91,79,NA
3274,92,81,NA
3275,91,79,NA
3276,92,81,NA
3277,91,79,NA
3278,92,81,NA
3279,91,79,NA
3280,92,81,NA
3281,91,79,NA
3282,92,81,NA
3283,91,79,NA
3284,92,81,NA
3285,91,79,NA
3286,92,81,NA
3287,91,79,NA
3288,92,81,NA
3289,91,79,NA
3290,92,81,NA
3291,91,79,NA
3292,92,81,NA
3293,91,79,NA
3294,0,0,NA
3295,0,0,NA
3296,0,0,NA
3297,0,0,NA
3298,0,0,NA
3299,0,0,NA
3300,0,0,NA
3301,0,0,NA
3302,0,0,NA
3303,92,83,NA
3304,91,81,NA
3305,92,79,NA
3306,91,81,NA
3307,92,79,NA
3308,91,81,NA
3309,92,79,NA
3310,91,81,NA
3311,92,79,NA
3312,91,81,NA
3313,92,79,NA
3314,91,81,NA
3315,92,79,NA
3316,91,81,NA
3317,92,79,NA
3318,91,81,NA
3319,92,79,NA
3320,91,81,NA
3321,92,79,NA
3322,91,81,NA
3323,92,79,NA
3324,91,81,NA
3325,92,79,NA
3326,91,81,NA
3327,92,79,NA
3328,91,81,NA
3329,92,79,NA
3330,91,81,NA
3331,92,79,NA
3332,91,81,NA
3333,92,79,NA
3334,91,81,NA
3335,92,79,NA
3336,91,81,NA
3337,92,79,NA
3338,91,81,NA
3339,92,79,NA
3340,91,81,NA
3341,92,79,NA
3342,91,81,NA
3343,92,79,NA
3344,91,81,NA
3345,92,79,NA
3346,91,81,NA
3347,92,79,NA
3348,91,81,NA
3349,92,79,NA
3350,91,81,NA
3351,92,79,NA
3352,91,81,NA
3353,92,79,NA
3354,91,81,NA
3355,92,79,NA
3356,91,81,NA
3357,92,79,NA
3358,91,81,NA
3359,92,79,NA
3360,91,81,NA
3361,92,79,NA
3362,91,81,NA
3363,92,79,NA
3364,91,81,NA
3365,92,79,NA
3366,91,81,NA
3367,92,81,NA
3368,0,0,NA
3369,0,0,NA
3370,0,0,NA
3371,0,0,NA
3372,0,0,NA
3373,0,0,NA
3374,0,0,NA
3375,91,81,NA
3376,92,79,NA
3377,91,81,NA
3378,92,79,NA
3379,91,81,NA
3380,92,79,NA
3381,91,81,NA
3382,92,79,NA
3383,91,81,NA
3384,92,79,NA
3385,91,81,NA
3386,92,79,NA
3387,91,81,NA
3388,92,79,NA
3389,91,81,NA
3390,92,79,NA
3391,91,81,NA
3392,92,79,NA
3393,91,81,NA
3394,92,79,NA
3395,91,81,NA
3396,92,79,NA
3397,91,81,NA
3398,92,79,NA
3399,91,81,NA
3400,92,79,NA
3401,91,81,NA
3402,92,79,NA
3403,91,81,NA
3404,92,79,NA
3405,91,81,NA
3406,92,79,NA
3407,91,81,NA
3408,92,79,NA
3409,91,81,NA
3410,92,79,NA
3411,91,81,NA
3412,92,79,NA
3413,91,81,NA
3414,92,79,NA
3415,0,0,NA
3416,0,0,NA
3417,0,0,NA
3418,0,0,NA
3419,0,0,NA
3420,0,0,NA
3421,0,0,NA
3422,0,0,NA
3423,0,0,NA
3424,91,81,NA
3425,92,79,NA
3426,91,81,NA
3427,92,79,NA
3428,91,81,NA
3429,92,79,NA
3430,91,81,NA
3431,92,79,NA
3432,91,81,NA
3433,92,79,NA
3434,91,81,NA
3435,92,79,NA
3436,91,81,NA
3437,92,79,NA
3438,91,81,NA
3439,92,79,NA
3440,91,81,NA
3441,92,79,NA
3442,91,81,NA
3443,92,79,NA
3444,91,81,NA
3445,92,79,NA
3446,91,81,NA
3447,92,79,NA
3448,91,81,NA
3449,92,79,NA
3450,91,81,NA
3451,92,79,NA
3452,91,81,NA
3453,92,79,NA
3454,91,81,NA
3455,92,79,NA
3456,91,81,NA
3457,92,79,NA
3458,91,81,NA
3459,92,79,NA
3460,91,81,NA
3461,92,79,NA
3462,91,81,NA
3463,92,79,NA
3464,91,81,NA
3465,92,79,NA
3466,91,81,NA
3467,92,79,NA
3468,91,81,NA
3469,92,79,NA
3470,91,81,NA
3471,92,79,NA
3472,91,81,NA
3473,92,79,NA
3474,91,81,NA
3475,92,79,NA
3476,91,81,NA
3477,92,79,NA
3478,91,81,NA
3479,92,79,NA
3480,91,81,NA
3481,92,79,NA
3482,91,81,NA
3483,92,79,NA
3484,91,81,NA
3485,92,79,NA
3486,91,81,NA
3487,92,79,NA
3488,91,81,NA
3489,92,79,NA
3490,91,81,NA
3491,92,79,NA
3492,91,81,NA
3493,92,79,NA
3494,91,81,NA
3495,92,79,NA
3496,91,81,NA
3497,92,79,NA
3498,91,81,NA
3499,92,79,NA
3500,91,81,NA
3501,92,79,NA
3502,91,81,NA
3503,92,79,NA
3504,91,81,NA
3505,92,79,NA
3506,91,81,NA
3507,92,79,NA
3508,91,81,NA
3509,92,79,NA
3510,91,81,NA
3511,92,79,NA
3512,91,81,NA
3513,92,79,NA
3514,91,81,NA
3515,92,79,NA
3516,91,81,NA
3517,92,79,NA
3518,91,81,NA
3519,92,79,NA
3520,91,81,NA
3521,92,79,NA
3522,91,81,NA
3523,0,0,NA
3524,0,0,NA
3525,0,0,NA
3526,0,0,NA
3527,0,0,NA
3528,0,0,NA
3529,90,81,NA
3530,89,79,NA
3531,90,81,NA
3532,89,79,NA
3533,90,81,NA
3534,89,79,NA
3535,90,81,NA
3536,89,79,NA
3537,90,81,NA
3538,89,79,NA
3539,90,81,NA
3540,89,79,NA
3541,90,83,NA
3542,0,0,NA
3543,0,0,NA
3544,0,0,NA
3545,0,0,NA
3546,0,0,NA
3547,0,0,NA
3548,0,0,NA
3549,0,0,NA
3550,0,0,NA
3551,89,83,NA
3552,90,83,NA
3553,89,83,NA
3554,90,81,NA
3555,89,81,NA
3556,90,79,NA
3557,89,81,NA
3558,90,79,NA
3559,89,81,NA
3560,90,79,NA
3561,89,81,NA
3562,88,79,NA
3563,87,81,NA
3564,88,79,NA
3565,87,81,NA
3566,88,79,NA
3567,87,81,NA
3568,88,79,NA
3569,87,81,NA
3570,88,79,NA
3571,87,81,NA
3572,88,79,NA
3573,87,81,NA
3574,88,79,NA
3575,87,81,NA
3576,88,79,NA
3577,87,81,NA
3578,88,79,NA
3579,87,81,NA
3580,88,79,NA
3581,87,81,NA
3582,88,79,NA
3583,87,81,NA
3584,88,79,NA
3585,87,81,NA
3586,88,79,NA
3587,87,81,NA
3588,88,79,NA
3589,87,81,NA
3590,88,79,NA
3591,87,81,NA
3592,88,79,NA
3593,87,81,NA
3594,88,79,NA
3595,87,81,NA
3596,88,79,NA
3597,87,81,NA
3598,88,79,NA
3599,87,81,NA
3600,88,79,NA
3601,87,81,NA
3602,88,79,NA
3603,87,81,NA
3604,88,79,NA
3605,87,81,NA
3606,88,79,NA
3607,87,81,NA
3608,88,79,NA
3609,87,81,NA
3610,88,79,NA
3611,87,81,NA
3612,88,79,NA
3613,87,81,NA
3614,88,79,NA
3615,87,81,NA
3616,88,79,NA
3617,87,81,NA
3618,88,79,NA
3619,87,81,NA
3620,88,79,NA
3621,87,81,NA
3622,88,79,NA
3623,87,81,NA
3624,88,79,NA
3625,87,81,NA
3626,88,79,NA
3627,87,81,NA
3628,88,79,NA
3629,87,81,NA
3630,88,79,NA
3631,87,81,NA
3632,88,79,NA
3633,87,81,NA
3634,88,79,NA
3635,87,81,NA
3636,88,79,NA
3637,87,81,NA
3638,88,79,NA
3639,87,81,NA
3640,88,79,NA
3641,87,81,NA
3642,88,79,NA
3643,87,81,NA
3644,88,79,NA
3645,87,81,NA
3646,88,79,NA
3647,87,81,NA
3648,88,79,NA
3649,87,81,NA
3650,88,79,NA
3651,87,81,NA
3652,88,79,NA
3653,87,81,NA
3654,88,79,NA
3655,89,81,NA
3656,88,81,NA
3657,87,79,NA
3658,88,81,NA
3659,87,79,NA
3660,88,81,NA
3661,89,79,NA
3662,90,81,NA
3663,89,79,NA
3664,90,81,NA
3665,89,79,NA
3666,90,81,NA
3667,89,79,NA
3668,90,81,NA
3669,91,79,NA
3670,92,81,NA
3671,91,79,NA
3672,92,81,NA
3673,91,79,NA
3674,92,81,NA
3675,91,79,NA
3676,92,81,NA
3677,91,79,NA
3678,92,81,NA
3679,91,79,NA
3680,92,83,NA
3681,0,0,NA
3682,0,0,NA
3683,0,0,NA
3684,0,0,NA
3685,0,0,NA
3686,0,0,NA
3687,0,0,NA
3688,89,83,NA
3689,90,83,NA
3690,91,81,NA
3691,90,79,NA
3692,89,81,NA
3693,90,79,NA
3694,89,81,NA
3695,90,79,NA
3696,89,81,NA
3697,90,79,NA
3698,89,81,NA
3699,90,79,NA
3700,0,0,NA
3701,89,81,NA
3702,90,81,NA
3703,91,79,NA
3704,92,81,NA
3705,91,79,NA
3706,92,81,NA
3707,91,79,NA
3708,92,81,NA
3709,91,79,NA
3710,92,81,NA
3711,91,79,NA
3712,92,81,NA
3713,91,79,NA
3714,92,81,NA
3715,91,79,NA
3716,92,81,NA
3717,91,79,NA
3718,92,81,NA
3719,91,79,NA
3720,92,81,NA
3721,91,79,NA
3722,90,81,NA
3723,91,79,NA
3724,90,81,NA
3725,89,79,NA
3726,90,83,NA
3727,0,0,NA
3728,0,0,NA
3729,0,0,NA
3730,0,0,NA
3731,0,0,NA
3732,0,0,NA
3733,0,0,NA
3734,0,0,NA
3735,0,0,NA
3736,0,0,NA
3737,89,83,NA
3738,90,83,NA
3739,89,83,NA
3740,90,83,NA
3741,89,83,NA
3742,90,83,NA
3743,89,83,NA
3744,90,83,NA
3745,89,83,NA
3746,90,83,NA
3747,0,0,NA
3748,0,0,NA
3749,0,0,NA
3750,0,0,NA
3751,0,0,NA
3752,0,0,NA
3753,0,0,NA
3754,0,0,NA
3755,0,0,NA
3756,89,85,NA
3757,90,81,NA
3758,89,81,NA
3759,90,79,NA
3760,89,81,NA
3761,90,79,NA
3762,89,81,NA
3763,90,79,NA
3764,89,81,NA
3765,90,81,NA
3766,89,79,NA
3767,90,81,NA
3768,89,79,NA
3769,90,81,NA
3770,89,79,NA
3771,90,81,NA
3772,89,79,NA
3773,90,81,NA
3774,89,79,NA
3775,90,81,NA
3776,89,79,NA
3777,90,81,NA
3778,89,79,NA
3779,90,81,NA
3780,89,79,NA
3781,90,81,NA
3782,89,79,NA
3783,90,81,NA
3784,89,79,NA
3785,90,81,NA
3786,89,79,NA
3787,90,81,NA
3788,89,79,NA
3789,90,81,NA
3790,89,79,NA
3791,90,81,NA
3792,89,79,NA
3793,90,81,NA
3794,89,79,NA
3795,90,81,NA
3796,89,79,NA
3797,90,81,NA
3798,89,79,NA
3799,90,81,NA
3800,89,79,NA
3801,90,81,NA
3802,89,79,NA
3803,90,81,NA
3804,89,79,NA
3805,90,81,NA
3806,89,79,NA
3807,90,81,NA
3808,89,79,NA
3809,90,81,NA
3810,89,79,NA
3811,90,81,NA
3812,0,0,NA
3813,0,0,NA
3814,0,0,NA
3815,0,0,NA
3816,0,0,NA
3817,0,0,NA
3818,0,0,NA
3819,0,0,NA
3820,0,0,NA
3821,0,0,NA
3822,89,81,NA
3823,90,81,NA
3824,89,79,NA
3825,90,81,NA
3826,89,79,NA
3827,90,81,NA
3828,89,79,NA
3829,90,81,NA
3830,89,79,NA
3831,90,81,NA
3832,89,79,NA
3833,90,81,NA
3834,89,79,NA
3835,90,81,NA
3836,89,79,NA
3837,90,81,NA
3838,89,79,NA
3839,90,81,NA
3840,89,79,NA
3841,90,81,NA
3842,89,79,NA
3843,90,81,NA
3844,89,81,NA
3845,90,79,NA
3846,89,81,NA
3847,90,79,NA
3848,89,81,NA
3849,90,79,NA
3850,89,81,NA
3851,90,79,NA
3852,89,81,NA
3853,90,79,NA
3854,89,81,NA
3855,90,79,NA
3856,89,81,NA
3857,90,79,NA
3858,89,81,NA
3859,90,79,NA
3860,89,81,NA
3861,88,79,NA
3862,87,81,NA
3863,88,79,NA
3864,87,81,NA
3865,88,79,NA
3866,87,81,NA
3867,88,79,NA
3868,87,81,NA
3869,88,79,NA
3870,87,81,NA
3871,88,79,NA
3872,87,81,NA
3873,88,79,NA
3874,87,81,NA
3875,88,79,NA
3876,87,81,NA
3877,88,79,NA
3878,87,81,NA
3879,88,79,NA
3880,87,81,NA
3881,88,79,NA
3882,87,81,NA
3883,88,79,NA
3884,87,83,NA
3885,0,0,NA
3886,0,0,NA
3887,0,0,NA
3888,0,0,NA
3889,0,0,NA
3890,0,0,NA
3891,0,0,NA
3892,0,0,NA
3893,88,83,NA
3894,87,83,NA
3895,88,81,NA
3896,87,79,NA
3897,88,81,NA
3898,87,79,NA
3899,88,81,NA
3900,87,79,NA
3901,88,81,NA
3902,87,79,NA
3903,88,81,NA
3904,87,79,NA
3905,88,81,NA
3906,87,79,NA
3907,88,81,NA
3908,87,79,NA
3909,88,79,NA
3910,87,79,NA
3911,88,79,NA
3912,87,79,NA
3913,88,79,NA
3914,87,79,NA
3915,88,79,NA
3916,87,79,NA
3917,88,79,NA
3918,87,79,NA
3919,88,81,NA
3920,89,79,NA
3921,90,81,NA
3922,89,79,NA
3923,90,81,NA
3924,89,79,NA
3925,90,81,NA
3926,89,79,NA
3927,90,81,NA
3928,89,79,NA
3929,90,81,NA
3930,89,79,NA
3931,90,81,NA
3932,89,79,NA
3933,90,81,NA
3934,89,79,NA
3935,90,81,NA
3936,0,0,NA
3937,0,0,NA
3938,0,0,NA
3939,0,0,NA
3940,0,0,NA
3941,0,0,NA
3942,0,0,NA
3943,0,0,NA
3944,0,0,NA
3945,87,81,NA
3946,88,79,NA
3947,87,81,NA
3948,88,79,NA
3949,87,81,NA
3950,88,79,NA
3951,0,0,NA
3952,87,79,NA
3953,88,79,NA
3954,87,79,NA
3955,88,79,NA
3956,87,79,NA
3957,88,79,NA
3958,87,79,NA
3959,88,79,NA
3960,89,79,NA
3961,90,79,NA
3962,89,79,NA
3963,90,79,NA
3964,89,79,NA
3965,90,79,NA
3966,89,79,NA
3967,90,79,NA
3968,89,79,NA
3969,90,79,NA
3970,89,79,NA
3971,90,79,NA
3972,89,79,NA
3973,88,79,NA
3974,89,79,NA
3975,90,79,NA
3976,89,79,NA
3977,90,79,NA
3978,89,79,NA
3979,90,79,NA
3980,89,79,NA
3981,90,79,NA
3982,89,79,NA
3983,90,79,NA
3984,89,79,NA
3985,90,79,NA
3986,89,79,NA
3987,90,79,NA
3988,89,79,NA
3989,90,79,NA
3990,89,79,NA
3991,90,79,NA
3992,89,79,NA
3993,90,79,NA
3994,89,79,NA
3995,90,79,NA
3996,89,79,NA
3997,88,79,NA
3998,87,79,NA
3999,88,79,NA
4000,87,79,NA
4001,88,79,NA
4002,87,79,NA
4003,88,79,NA
4004,87,79,NA
4005,88,79,NA
4006,87,79,NA
4007,88,79,NA
4008,87,79,NA
4009,88,79,NA
4010,87,79,NA
4011,88,79,NA
4012,87,79,NA
4013,88,79,NA
4014,87,79,NA
4015,88,79,NA
4016,87,79,NA
4017,88,79,NA
4018,87,79,NA
4019,88,79,NA
4020,87,79,NA
4021,88,79,NA
4022,87,79,NA
4023,88,79,NA
4024,87,79,NA
4025,88,79,NA
4026,87,79,NA
4027,88,79,NA
4028,87,79,NA
4029,88,79,NA
4030,87,79,NA
4031,88,79,NA
4032,87,79,NA
4033,88,79,NA
4034,87,79,NA
4035,88,79,NA
4036,87,79,NA
4037,88,79,NA
4038,87,79,NA
4039,88,79,NA
4040,87,79,NA
4041,88,79,NA
4042,87,79,NA
4043,88,79,NA
4044,87,79,NA
4045,88,79,NA
4046,87,79,NA
4047,88,79,NA
4048,87,79,NA
4049,88,79,NA
4050,87,79,NA
4051,88,79,NA
4052,87,79,NA
4053,88,79,NA
4054,87,79,NA
4055,88,79,NA
4056,87,79,NA
4057,88,79,NA
4058,87,79,NA
4059,88,79,NA
4060,87,79,NA
4061,88,79,NA
4062,87,79,NA
4063,88,79,NA
4064,87,79,NA
4065,88,79,NA
4066,87,79,NA
4067,88,79,NA
4068,87,79,NA
4069,88,79,NA
4070,87,79,NA
4071,88,79,NA
4072,87,79,NA
4073,88,79,NA
4074,87,79,NA
4075,88,79,NA
4076,89,79,NA
4077,90,79,NA
4078,89,79,NA
4079,90,79,NA
4080,89,79,NA
4081,90,79,NA
4082,89,79,NA
4083,90,79,NA
4084,89,79,NA
4085,90,79,NA
4086,89,79,NA
4087,90,79,NA
4088,89,79,NA
4089,90,79,NA
4090,89,79,NA
4091,90,79,NA
4092,89,79,NA
4093,90,79,NA
4094,89,79,NA
4095,90,79,NA
4096,89,79,NA
4097,90,79,NA
4098,89,79,NA
4099,90,79,NA
4100,89,79,NA
4101,90,79,NA
4102,89,79,NA
4103,90,79,NA
4104,89,79,NA
4105,90,79,NA
4106,89,79,NA
4107,90,79,NA
4108,89,79,NA
4109,90,79,NA
4110,89,79,NA
4111,90,79,NA
4112,89,79,NA
4113,90,79,NA
4114,89,79,NA
4115,90,79,NA
4116,89,79,NA
4117,90,81,NA
4118,0,0,NA
4119,0,0,NA
4120,0,0,NA
4121,0,0,NA
4122,0,0,NA
4123,0,0,NA
4124,0,0,NA
4125,89,79,NA
4126,90,81,NA
4127,89,79,NA
4128,90,79,NA
4129,89,79,NA
4130,90,79,NA
4131,89,79,NA
4132,90,79,NA
4133,89,79,NA
4134,90,79,NA
4135,89,79,NA
4136,90,79,NA
4137,89,79,NA
4138,90,79,NA
4139,89,79,NA
4140,90,81,NA
4141,89,77,NA
4142,90,77,NA
4143,89,77,NA
4144,90,77,NA
4145,89,77,NA
4146,90,77,NA
4147,87,77,NA
4148,86,77,NA
4149,85,77,NA
4150,86,77,NA
4151,85,77,NA
4152,86,77,NA
4153,85,77,NA
4154,86,77,NA
4155,85,77,NA
4156,86,77,NA
4157,85,77,NA
4158,86,77,NA
4159,85,77,NA
4160,90,77,NA
4161,87,77,NA
4162,86,77,NA
4163,85,77,NA
4164,86,77,NA
4165,85,77,NA
4166,86,77,NA
4167,85,77,NA
4168,86,77,NA
4169,85,77,NA
4170,86,77,NA
4171,87,77,NA
4172,88,77,NA
4173,87,77,NA
4174,88,77,NA
4175,87,77,NA
4176,88,77,NA
4177,87,77,NA
4178,88,77,NA
4179,87,77,NA
4180,88,77,NA
4181,87,77,NA
4182,88,77,NA
4183,87,77,NA
4184,88,77,NA
4185,87,77,NA
4186,88,77,NA
4187,87,77,NA
4188,88,77,NA
4189,87,77,NA
4190,88,77,NA
4191,87,77,NA
4192,88,77,NA
4193,87,77,NA
4194,88,77,NA
4195,87,77,NA
4196,88,77,NA
4197,87,77,NA
4198,88,77,NA
4199,87,77,NA
4200,88,77,NA
4201,87,77,NA
4202,88,77,NA
4203,87,77,NA
4204,88,77,NA
4205,87,77,NA
4206,88,77,NA
4207,87,77,NA
4208,88,77,NA
4209,87,77,NA
4210,88,77,NA
4211,87,77,NA
4212,88,77,NA
4213,87,77,NA
4214,88,77,NA
4215,87,77,NA
4216,88,77,NA
4217,87,77,NA
4218,88,77,NA
4219,87,77,NA
4220,88,77,NA
4221,87,77,NA
4222,88,77,NA
4223,87,77,NA
4224,88,77,NA
4225,87,77,NA
4226,88,77,NA
4227,87,77,NA
4228,88,77,NA
4229,87,77,NA
4230,88,77,NA
4231,87,77,NA
4232,88,77,NA
4233,87,77,NA
4234,88,77,NA
4235,87,77,NA
4236,88,77,NA
4237,87,77,NA
4238,88,77,NA
4239,87,77,NA
4240,88,77,NA
4241,87,77,NA
4242,88,77,NA
4243,87,77,NA
4244,88,77,NA
4245,87,77,NA
4246,88,79,NA
4247,0,0,NA
4248,0,0,NA
4249,0,0,NA
4250,0,0,NA
4251,0,0,NA
4252,0,0,NA
4253,0,0,NA
4254,89,79,NA
4255,88,79,NA
4256,89,79,NA
4257,90,79,NA
4258,0,0,NA
4259,89,77,NA
4260,90,77,NA
4261,89,77,NA
4262,90,77,NA
4263,89,77,NA
4264,90,77,NA
4265,89,77,NA
4266,90,77,NA
4267,89,77,NA
4268,90,77,NA
4269,89,77,NA
4270,90,77,NA
4271,89,77,NA
4272,90,77,NA
4273,89,77,NA
4274,90,77,NA
4275,89,77,NA
4276,90,77,NA
4277,89,77,NA
4278,90,77,NA
4279,89,77,NA
4280,90,77,NA
4281,89,77,NA
4282,90,77,NA
4283,89,77,NA
4284,90,77,NA
4285,89,77,NA
4286,90,77,NA
4287,89,77,NA
4288,90,77,NA
4289,89,77,NA
4290,90,77,NA
4291,89,77,NA
4292,90,77,NA
4293,91,77,NA
